rcasiteid,samp,upedon,TOP,BOT,Bulkdensity,SOC_pred1,Texture,fragvolc,c_tot_ncs,n_tot_ncs,s_tot_ncs,caco3,SOCstock5,SOCstock30,SOCstock100,Land_Use,lon,lat,geometry
C0212C02,C0212C021-4,C0212C021,44,75,1.398850096,0.777317653,fsl,0.0,0.28674219,0.01621157,0.0,6.428710743413516,39.5786533860449,229.563693635979,334.937280528805,Cropland,-121.48,37.94,POINT (-121.48 37.94)
C0212C02,C0212C021-5,C0212C021,75,100,1.37643726,0.848956286,sil,0.0,0.37237931,0.05831214,0.00409208,6.428710743413516,39.5786533860449,229.563693635979,334.937280528805,Cropland,-121.48,37.94,POINT (-121.48 37.94)
C0220F01,C0220F011-1,C0220F011,0,5,0.951767917,9.944178912,PM,0.0,23.30759623,1.29546621,0.13386484,2.4208391408250356,72.1565272726473,150.061925014764,196.489448079583,Forestland,-121.48,40.34,POINT (-121.48 40.34)
C0220F01,C0220F011-2,C0220F011,5,18,0.619900921,7.818992544,l,10.0,8.06139475,0.65836974,0.04672971,2.4208391408250356,72.1565272726473,150.061925014764,196.489448079583,Forestland,-121.48,40.34,POINT (-121.48 40.34)
C0220F01,C0220F011-3,C0220F011,18,36,0.790182235,7.148616974,l,35.0,3.15366804,0.28632391,0.0,2.4208391408250356,72.1565272726473,150.061925014764,196.489448079583,Forestland,-121.48,40.34,POINT (-121.48 40.34)
C0220F01,C0220F011-4,C0220F011,36,50,1.383490276,7.024420498,scl,50.0,1.04223179,0.09234965,0.0,2.4208391408250356,72.1565272726473,150.061925014764,196.489448079583,Forestland,-121.48,40.34,POINT (-121.48 40.34)
C0220F01,C0220F011-5,C0220F011,50,72,1.466514584,3.359018435,sl,55.0,0.55846589,0.07284338,0.0,2.4208391408250356,72.1565272726473,150.061925014764,196.489448079583,Forestland,-121.48,40.34,POINT (-121.48 40.34)
C0220F01,C0220F011-6,C0220F011,72,85,1.432853876,3.159647789,sl,50.0,0.48955451,0.0656104,0.0,2.4208391408250356,72.1565272726473,150.061925014764,196.489448079583,Forestland,-121.48,40.34,POINT (-121.48 40.34)
C0220F01,C0220F011-7,C0220F011,85,100,1.466544233,3.553267875,vfsl,0.0,0.80231829,0.08317332,0.0,2.4208391408250356,72.1565272726473,150.061925014764,196.489448079583,Forestland,-121.48,40.34,POINT (-121.48 40.34)
F0307P01,F0307P011-1,F0307P011,0,5,0.864888889,1.668185977,sil,0.0,6.62485624,0.68165723,0.10650894,6.710028539781591,28.6488227659916,238.74496231625,613.612148175399,Pastureland,-121.47,41.93,POINT (-121.47 41.93)
F0307P01,F0307P011-2,F0307P011,5,51,1.291573678,1.647766509,sicl,0.0,6.68855444,0.66033499,0.11396104,6.710028539781591,28.6488227659916,238.74496231625,613.612148175399,Pastureland,-121.47,41.93,POINT (-121.47 41.93)
F0307P01,F0307P011-3,F0307P011,51,100,1.374529076,1.039978945,scl,0.0,3.10125142,0.34220705,0.06202503,6.710028539781591,28.6488227659916,238.74496231625,613.612148175399,Pastureland,-121.47,41.93,POINT (-121.47 41.93)
C0106F06,C0106F061-1,C0106F061,0,5,0.682864226,3.585616593,sl,40.0,3.21798712,0.14993474,0.00815971,2.4208391408250356,6.59234485193031,17.0300253633636,25.4798755496813,Forestland,-121.46,44.09,POINT (-121.46 44.09)
C0106F06,C0106F061-2,C0106F061,5,19,0.770179252,0.669758698,sl,40.0,0.86128974,0.07515972,0.00507836,0.034079,6.59234485193031,17.0300253633636,25.4798755496813,Forestland,-121.46,44.09,POINT (-121.46 44.09)
C0106F06,C0106F061-3,C0106F061,19,49,1.348466504,0.698602301,sl,65.0,1.06696321,0.07621166,0.00508078,0.16657,6.59234485193031,17.0300253633636,25.4798755496813,Forestland,-121.46,44.09,POINT (-121.46 44.09)
C0106F06,C0106F061-4,C0106F061,49,49,1.212619183,0.005178185,None,0.0,7.094038858103031,0.27320360773939395,0.0181003231030303,2.4208391408250356,6.59234485193031,17.0300253633636,25.4798755496813,Forestland,-121.46,44.09,POINT (-121.46 44.09)
C0307C02,C0307C021-1,C0307C021,0,5,1.590630597,1.190378595,fsl,0.0,1.50481179,0.15984807,0.01730839,0.062556,11.9082962869261,53.1567751697259,80.4665955017023,Cropland,-121.45,42.02,POINT (-121.45 42.02)
C0307C02,C0307C021-2,C0307C021,5,17,1.287605946,0.893048002,fsl,0.0,1.52274545,0.17225166,0.01325013,6.428710743413516,11.9082962869261,53.1567751697259,80.4665955017023,Cropland,-121.45,42.02,POINT (-121.45 42.02)
C0307C02,C0307C021-3,C0307C021,17,47,1.520322727,0.680743199,fsl,0.0,0.76493914,0.13139434,0.0,6.428710743413516,11.9082962869261,53.1567751697259,80.4665955017023,Cropland,-121.45,42.02,POINT (-121.45 42.02)
C0307C02,C0307C021-4,C0307C021,47,80,1.454177694,0.378922139,lfs,0.0,0.98403796,0.06259261,0.01436552,7.340073,11.9082962869261,53.1567751697259,80.4665955017023,Cropland,-121.45,42.02,POINT (-121.45 42.02)
C0307C02,C0307C021-5,C0307C021,80,100,1.565499934,0.42716399,lfs,0.0,0.6487514,0.02463613,0.01539758,4.543437,11.9082962869261,53.1567751697259,80.4665955017023,Cropland,-121.45,42.02,POINT (-121.45 42.02)
C0307C02,C0307C021-6,C0307C021,100,125,1.248990427,0.572504411,None,0.0,1.906838267918858,0.14692293990984223,0.023449407332832455,6.428710743413516,11.9082962869261,53.1567751697259,80.4665955017023,Cropland,-121.45,42.02,POINT (-121.45 42.02)
C0307C02,C0307C021-7,C0307C021,125,150,1.23569151,0.484101219,None,0.0,1.906838267918858,0.14692293990984223,0.023449407332832455,6.428710743413516,11.9082962869261,53.1567751697259,80.4665955017023,Cropland,-121.45,42.02,POINT (-121.45 42.02)
C0215F06,C0215F061-1,C0215F061,0,1,0.884497118,5.330035889,PM,0.0,40.25874466,1.07519224,0.05874762,2.4208391408250356,64.1874540536273,120.263633769891,182.358550706858,Forestland,-121.44,37.49,POINT (-121.44 37.49)
C0215F06,C0215F061-2,C0215F061,1,3,0.866841639,5.213305474,PM,0.0,22.65223497,1.02272338,0.06636822,2.4208391408250356,64.1874540536273,120.263633769891,182.358550706858,Forestland,-121.44,37.49,POINT (-121.44 37.49)
C0215F06,C0215F061-3,C0215F061,3,8,1.273824105,4.384271434,l,8.0,2.40730712,0.23362052,0.00101574,2.4208391408250356,64.1874540536273,120.263633769891,182.358550706858,Forestland,-121.44,37.49,POINT (-121.44 37.49)
C0215F06,C0215F061-4,C0215F061,8,34,1.219514234,3.854879494,l,8.0,1.92896894,0.18274443,0.0,2.4208391408250356,64.1874540536273,120.263633769891,182.358550706858,Forestland,-121.44,37.49,POINT (-121.44 37.49)
C0215F06,C0215F061-5,C0215F061,34,68,1.538733093,3.576828143,c,10.0,0.96385363,0.08116662,0.0,2.4208391408250356,64.1874540536273,120.263633769891,182.358550706858,Forestland,-121.44,37.49,POINT (-121.44 37.49)
C0215F06,C0215F061-6,C0215F061,68,90,1.350480775,1.054803098,c,13.0,0.30896837,0.04119578,0.0,2.4208391408250356,64.1874540536273,120.263633769891,182.358550706858,Forestland,-121.44,37.49,POINT (-121.44 37.49)
C0215F06,C0215F061-7,C0215F061,90,90,1.217617578,0.004515946,None,0.0,7.094038858103031,0.27320360773939395,0.0181003231030303,2.4208391408250356,64.1874540536273,120.263633769891,182.358550706858,Forestland,-121.44,37.49,POINT (-121.44 37.49)
C0310P07,C0310P071-1,C0310P071,0,5,1.04589936,3.098875884,l,0.0,5.62682774,0.52228182,0.08896584,2.907267,27.6010524436918,49.2746018504291,79.436022729226,Pastureland,-121.43,42.44,POINT (-121.43 42.44)
C0310P07,C0310P071-2,C0310P071,5,15,1.271025179,0.913658868,cl,0.0,1.91085944,0.1469096,0.0,8.533575,27.6010524436918,49.2746018504291,79.436022729226,Pastureland,-121.43,42.44,POINT (-121.43 42.44)
C0310P07,C0310P071-3,C0310P071,15,25,1.319818513,0.792978757,l,0.0,1.15641621,0.09205818,0.0,4.926361,27.6010524436918,49.2746018504291,79.436022729226,Pastureland,-121.43,42.44,POINT (-121.43 42.44)
C0310P07,C0310P071-4,C0310P071,25,50,1.218231435,0.64066877,None,0.0,0.49806308,0.04038349,0.0,6.710028539781591,27.6010524436918,49.2746018504291,79.436022729226,Pastureland,-121.43,42.44,POINT (-121.43 42.44)
C0310P07,C0310P071-5,C0310P071,50,100,1.309325241,0.476285308,None,0.0,0.27115665,0.01862908,0.0,6.710028539781591,27.6010524436918,49.2746018504291,79.436022729226,Pastureland,-121.43,42.44,POINT (-121.43 42.44)
C0310P07,C0310P071-6,C0310P071,100,112,1.222685312,1.300299448,None,0.0,2.5822084404162537,0.2097241602477701,0.05629034087215065,6.710028539781591,27.6010524436918,49.2746018504291,79.436022729226,Pastureland,-121.43,42.44,POINT (-121.43 42.44)
C0213C06,C0213C061-1,C0213C061,0,5,0.783112415,3.600476024,sil,0.0,3.58253111,0.30316137,0.07526765,6.428710743413516,14.0276229468237,105.6593571698,240.744944134883,Cropland,-121.42,37.92,POINT (-121.42 37.92)
C0213C06,C0213C061-2,C0213C061,5,20,1.031344949,2.735449462,sil,0.0,3.60956205,0.26752979,0.0355313,6.428710743413516,14.0276229468237,105.6593571698,240.744944134883,Cropland,-121.42,37.92,POINT (-121.42 37.92)
C0213C06,C0213C061-3,C0213C061,20,31,1.014848404,2.347525525,sil,0.0,3.52675141,0.22475426,0.03255786,6.428710743413516,14.0276229468237,105.6593571698,240.744944134883,Cropland,-121.42,37.92,POINT (-121.42 37.92)
C0213C06,C0213C061-4,C0213C061,31,61,0.988140881,3.009264649,sil,0.0,3.65903364,0.26240918,0.0314891,0.17561,14.0276229468237,105.6593571698,240.744944134883,Cropland,-121.42,37.92,POINT (-121.42 37.92)
C0213C06,C0213C061-5,C0213C061,61,80,1.363636346,3.335996124,sil,0.0,0.75580847,0.06590156,0.0175051,0.184654,14.0276229468237,105.6593571698,240.744944134883,Cropland,-121.42,37.92,POINT (-121.42 37.92)
C0213C06,C0213C061-6,C0213C061,80,100,1.543352641,1.518657979,vfsl,0.0,0.21387412,0.0141907,0.05270831,0.098118,14.0276229468237,105.6593571698,240.744944134883,Cropland,-121.42,37.92,POINT (-121.42 37.92)
C0116F03,C0116F031-1,C0116F031,0,3,0.866388213,46.78,PM,0.0,44.69974991,1.0666361,0.09456774,2.4208391408250356,97.4783401559617,132.224826464973,176.196594649,Forestland,-121.39,45.63,POINT (-121.39 45.63)
C0116F03,C0116F031-2,C0116F031,3,8,0.950254276,2.148201315,l,5.0,2.30009285,0.11643454,0.00408542,0.165776,97.4783401559617,132.224826464973,176.196594649,Forestland,-121.39,45.63,POINT (-121.39 45.63)
C0116F03,C0116F031-3,C0116F031,8,19,1.123915009,1.758157418,l,5.0,1.4365619,0.08144929,0.0,0.157339,97.4783401559617,132.224826464973,176.196594649,Forestland,-121.39,45.63,POINT (-121.39 45.63)
C0116F03,C0116F031-4,C0116F031,19,42,1.03291739,1.40058859,l,5.0,1.12420455,0.04171257,0.0,0.165213,97.4783401559617,132.224826464973,176.196594649,Forestland,-121.39,45.63,POINT (-121.39 45.63)
C0116F03,C0116F031-5,C0116F031,42,50,1.407279313,1.110211157,l,10.0,0.61005443,0.05684367,0.0,0.12264,97.4783401559617,132.224826464973,176.196594649,Forestland,-121.39,45.63,POINT (-121.39 45.63)
C0116F03,C0116F031-6,C0116F031,50,75,1.498369165,1.328368314,l,10.0,0.61116056,0.02639564,0.0,0.122353,97.4783401559617,132.224826464973,176.196594649,Forestland,-121.39,45.63,POINT (-121.39 45.63)
C0116F03,C0116F031-7,C0116F031,75,115,1.459014934,0.766915391,l,25.0,0.32474145,0.04465195,0.00304445,0.207606,97.4783401559617,132.224826464973,176.196594649,Forestland,-121.39,45.63,POINT (-121.39 45.63)
C0213C13,C0213C131-1,C0213C131,0,5,1.154980784,2.871247465,sil,0.0,2.56467559,0.23119932,0.00716104,0.296296,14.6054254063937,51.0160974660991,135.19309368669,Cropland,-121.39,38.32,POINT (-121.39 38.32)
C0213C13,C0213C131-2,C0213C131,5,21,1.555109566,1.789532675,cl,0.0,1.04091398,0.09806452,0.0,0.295271,14.6054254063937,51.0160974660991,135.19309368669,Cropland,-121.39,38.32,POINT (-121.39 38.32)
C0213C13,C0213C131-3,C0213C131,21,55,1.458631355,1.794154139,sicl,0.0,0.90439427,0.09935022,0.0,0.304744,14.6054254063937,51.0160974660991,135.19309368669,Cropland,-121.39,38.32,POINT (-121.39 38.32)
C0213C13,C0213C131-4,C0213C131,55,100,1.299516667,2.079471073,sic,0.0,0.8976786,0.09265031,0.0,0.336501,14.6054254063937,51.0160974660991,135.19309368669,Cropland,-121.39,38.32,POINT (-121.39 38.32)
C0213C13,C0213C131-5,C0213C131,100,140,1.330154905,1.625162029,None,0.0,1.906838267918858,0.14692293990984223,0.023449407332832455,6.428710743413516,14.6054254063937,51.0160974660991,135.19309368669,Cropland,-121.39,38.32,POINT (-121.39 38.32)
A0218R94,A0218R941-1,A0218R941,0,5,1.036437671,2.553823277,c,0.0,8.27772646,0.69406863,0.0425809,0.330539,42.6911878240866,101.577969392287,256.531805975518,Rangeland,-121.38,41.2,POINT (-121.38 41.2)
A0218R94,A0218R941-2,A0218R941,5,22,1.535907348,1.743202913,c,0.0,1.67130475,0.13093661,0.0,0.308168,42.6911878240866,101.577969392287,256.531805975518,Rangeland,-121.38,41.2,POINT (-121.38 41.2)
A0218R94,A0218R941-3,A0218R941,22,50,1.58226071,1.781571402,c,0.0,1.323709,0.09986248,0.0,0.356656,42.6911878240866,101.577969392287,256.531805975518,Rangeland,-121.38,41.2,POINT (-121.38 41.2)
A0218R94,A0218R941-4,A0218R941,50,84,1.285822682,1.675921029,c,0.0,2.3926165,0.17628688,0.0,0.321362,42.6911878240866,101.577969392287,256.531805975518,Rangeland,-121.38,41.2,POINT (-121.38 41.2)
A0218R94,A0218R941-5,A0218R941,84,100,1.353509378,0.692765299,sicl,5.0,0.29620488,0.01581165,0.0,0.32747,42.6911878240866,101.577969392287,256.531805975518,Rangeland,-121.38,41.2,POINT (-121.38 41.2)
C0120F02,C0120F021-1,C0120F021,0,3,0.967157941,36.68,PM,0.0,36.67921526,0.8352268,0.0,2.4208391408250356,77.7604365107317,134.384123746786,284.220360688849,Forestland,-121.38,47.78,POINT (-121.38 47.78)
C0120F02,C0120F021-2,C0120F021,3,11,0.494863242,7.364430974,sl,0.0,6.96494118,0.21003922,0.0254902,0.097855,77.7604365107317,134.384123746786,284.220360688849,Forestland,-121.38,47.78,POINT (-121.38 47.78)
C0120F02,C0120F021-3,C0120F021,11,17,1.55629057,1.202276276,sl,0.0,1.23494178,0.07128526,0.00702812,2.4208391408250356,77.7604365107317,134.384123746786,284.220360688849,Forestland,-121.38,47.78,POINT (-121.38 47.78)
C0120F02,C0120F021-4,C0120F021,17,50,0.40651729,4.358857438,sl,10.0,5.73378613,0.18003625,0.04211374,0.205884,77.7604365107317,134.384123746786,284.220360688849,Forestland,-121.38,47.78,POINT (-121.38 47.78)
C0120F02,C0120F021-5,C0120F021,50,100,1.464391066,4.709659406,sl,60.0,4.7800312,0.16328653,0.02704108,0.424027,77.7604365107317,134.384123746786,284.220360688849,Forestland,-121.38,47.78,POINT (-121.38 47.78)
F0119F03,F0119F031-1,F0119F031,0,5,0.944586399,33.47,PM,0.0,33.47338242,0.61372704,0.0,0.320352,119.247245401169,168.532457135706,262.492365295407,Forestland,-121.38,47.35,POINT (-121.38 47.35)
F0119F03,F0119F031-2,F0119F031,5,16,1.457057465,20.89603135,ls,0.0,2.70786001,0.07664706,0.01210217,0.295739,119.247245401169,168.532457135706,262.492365295407,Forestland,-121.38,47.35,POINT (-121.38 47.35)
F0119F03,F0119F031-3,F0119F031,16,25,0.892876968,18.29211049,ls,0.0,1.35123269,0.12283934,0.01319761,2.4208391408250356,119.247245401169,168.532457135706,262.492365295407,Forestland,-121.38,47.35,POINT (-121.38 47.35)
F0119F03,F0119F031-4,F0119F031,25,55,0.895314239,14.11087113,ls,0.0,0.775987,0.08790478,0.010104,0.341834,119.247245401169,168.532457135706,262.492365295407,Forestland,-121.38,47.35,POINT (-121.38 47.35)
F0119F03,F0119F031-5,F0119F031,55,100,1.523998044,8.566508371,ls,40.0,2.29770571,0.11426762,0.02470651,0.439949,119.247245401169,168.532457135706,262.492365295407,Forestland,-121.38,47.35,POINT (-121.38 47.35)
C0302R04,C0302R041-1,C0302R041,0,3,1.27838119,0.56254808,scl,5.0,1.28825663,0.13397869,0.00927545,0.14312,6.03741238503271,23.6170209571981,36.9775234720438,Rangeland,-121.29,42.56,POINT (-121.29 42.56)
C0302R04,C0302R041-2,C0302R041,3,49,1.224004642,0.457049748,cl,7.0,0.63185906,0.09322511,0.00725084,0.117689,6.03741238503271,23.6170209571981,36.9775234720438,Rangeland,-121.29,42.56,POINT (-121.29 42.56)
C0302R04,C0302R041-3,C0302R041,49,74,1.296944129,0.004809408,None,0.0,2.0646569931576253,0.15032034895087,0.04418750702149437,5.631412739830508,6.03741238503271,23.6170209571981,36.9775234720438,Rangeland,-121.29,42.56,POINT (-121.29 42.56)
C0109R03,C0109R031-1,C0109R031,0,5,0.579371883,1.606877706,ls,5.0,1.15297802,0.1384382,0.01212597,0.419141,3.03459651996368,20.2501695129562,28.144459199853,Rangeland,-121.24,44.02,POINT (-121.24 44.02)
C0109R03,C0109R031-2,C0109R031,5,25,0.922015874,2.040085716,ls,5.0,0.91383787,0.08289237,0.0,5.631412739830508,3.03459651996368,20.2501695129562,28.144459199853,Rangeland,-121.24,44.02,POINT (-121.24 44.02)
C0109R03,C0109R031-3,C0109R031,25,50,1.014596062,0.612334397,ls,5.0,0.25038444,0.03129806,0.0,5.631412739830508,3.03459651996368,20.2501695129562,28.144459199853,Rangeland,-121.24,44.02,POINT (-121.24 44.02)
C0109R03,C0109R031-4,C0109R031,50,83,1.487355526,2.860200503,ls,5.0,0.03938241,0.01514708,0.0,5.631412739830508,3.03459651996368,20.2501695129562,28.144459199853,Rangeland,-121.24,44.02,POINT (-121.24 44.02)
C0109R03,C0109R031-5,C0109R031,83,100,1.574278087,2.101381789,ls,10.0,0.07064943,0.02725049,0.0,5.631412739830508,3.03459651996368,20.2501695129562,28.144459199853,Rangeland,-121.24,44.02,POINT (-121.24 44.02)
C0109R03,C0109R031-6,C0109R031,122,135,1.291342842,1.466258195,None,0.0,2.0646569931576253,0.15032034895087,0.04418750702149437,5.631412739830508,3.03459651996368,20.2501695129562,28.144459199853,Rangeland,-121.24,44.02,POINT (-121.24 44.02)
C0109R03,C0109R031-7,C0109R031,135,152,1.261943685,1.520837197,None,0.0,2.0646569931576253,0.15032034895087,0.04418750702149437,5.631412739830508,3.03459651996368,20.2501695129562,28.144459199853,Rangeland,-121.24,44.02,POINT (-121.24 44.02)
F0106R01,F0106R011-1,F0106R011,0,5,0.747057654,9.130981944,ls,12.0,2.69436415,0.16307994,0.02734881,0.304933,8.73623985136251,25.1117712462391,25.7739848737501,Rangeland,-121.24,44.16,POINT (-121.24 44.16)
F0106R01,F0106R011-2,F0106R011,5,10,1.146942785,0.874187905,ls,12.0,0.66451548,0.05976587,0.00810385,0.367001,8.73623985136251,25.1117712462391,25.7739848737501,Rangeland,-121.24,44.16,POINT (-121.24 44.16)
F0106R01,F0106R011-3,F0106R011,10,31,1.205266008,1.288783184,ls,13.0,0.67161142,0.09522093,0.01418184,0.333988,8.73623985136251,25.1117712462391,25.7739848737501,Rangeland,-121.24,44.16,POINT (-121.24 44.16)
F0106R01,F0106R011-4,F0106R011,31,41,1.184912053,0.00516785,None,0.0,2.0646569931576253,0.15032034895087,0.04418750702149437,5.631412739830508,8.73623985136251,25.1117712462391,25.7739848737501,Rangeland,-121.24,44.16,POINT (-121.24 44.16)
C0305F08,C0305F081-1,C0305F081,0,5,0.919145407,4.097108994,sl,5.0,3.68531472,0.14824779,0.0,2.4208391408250356,16.0898654666281,60.8201095093676,129.641550896679,Forestland,-121.24,41.26,POINT (-121.24 41.26)
C0305F08,C0305F081-2,C0305F081,5,51,1.423972184,2.0963852,sl,5.0,1.49228094,0.1020541,0.01770326,2.4208391408250356,16.0898654666281,60.8201095093676,129.641550896679,Forestland,-121.24,41.26,POINT (-121.24 41.26)
C0305F08,C0305F081-3,C0305F081,51,100,1.369626689,1.325824207,l,5.0,0.50189242,0.06677986,0.00730405,2.4208391408250356,16.0898654666281,60.8201095093676,129.641550896679,Forestland,-121.24,41.26,POINT (-121.24 41.26)
C0308F07,C0308F071-1,C0308F071,0,8,0.890293619,4.799428588,PM,0.0,35.20782486,1.06922722,0.0,2.4208391408250356,116.947312264195,200.104711753273,223.931629944212,Forestland,-121.24,42.51,POINT (-121.24 42.51)
C0308F07,C0308F071-2,C0308F071,8,13,0.75387882,1.172784532,sl,0.0,1.26369294,0.09933405,0.0,2.4208391408250356,116.947312264195,200.104711753273,223.931629944212,Forestland,-121.24,42.51,POINT (-121.24 42.51)
C0308F07,C0308F071-3,C0308F071,13,53,0.952433551,0.948352442,sl,5.0,0.5347654,0.04388342,0.0,2.4208391408250356,116.947312264195,200.104711753273,223.931629944212,Forestland,-121.24,42.51,POINT (-121.24 42.51)
C0308F07,C0308F071-4,C0308F071,53,100,1.483727564,0.490911613,scl,5.0,0.216342,0.0319362,0.0,2.4208391408250356,116.947312264195,200.104711753273,223.931629944212,Forestland,-121.24,42.51,POINT (-121.24 42.51)
C0308F07,C0308F071-5,C0308F071,100,137,1.300048693,0.188047343,None,0.0,7.094038858103031,0.27320360773939395,0.0181003231030303,2.4208391408250356,116.947312264195,200.104711753273,223.931629944212,Forestland,-121.24,42.51,POINT (-121.24 42.51)
C0305F06,C0305F061-1,C0305F061,0,5,0.688805323,7.218342069,sl,10.0,4.96225814,0.21800716,0.00830503,2.4208391408250356,15.3811341941944,54.8724597645271,114.781572311593,Forestland,-121.22,41.32,POINT (-121.22 41.32)
C0305F06,C0305F061-2,C0305F061,5,51,1.423972184,6.56874138,sl,10.0,1.44556877,0.10325491,0.0,2.4208391408250356,15.3811341941944,54.8724597645271,114.781572311593,Forestland,-121.22,41.32,POINT (-121.22 41.32)
C0305F06,C0305F061-3,C0305F061,51,100,1.424404178,5.004067764,sl,10.0,0.45437679,0.03098024,0.0,2.4208391408250356,15.3811341941944,54.8724597645271,114.781572311593,Forestland,-121.22,41.32,POINT (-121.22 41.32)
C0116R03,C0116R031-1,C0116R031,0,5,1.215844716,3.091186729,sil,5.0,1.37415717,0.12160683,0.01824102,-0.121358,7.93611823696557,33.406644602214,48.6556094150699,Rangeland,-121.21,45.47,POINT (-121.21 45.47)
C0116R03,C0116R031-2,C0116R031,5,24,1.235270563,2.908047768,sil,5.0,1.05869268,0.09947448,0.01015046,0.042591,7.93611823696557,33.406644602214,48.6556094150699,Rangeland,-121.21,45.47,POINT (-121.21 45.47)
C0116R03,C0116R031-3,C0116R031,24,52,1.237387054,1.164773675,l,15.0,0.31362733,0.01522463,0.0,-0.003978,7.93611823696557,33.406644602214,48.6556094150699,Rangeland,-121.21,45.47,POINT (-121.21 45.47)
C0116R03,C0116R031-4,C0116R031,52,70,1.439717887,1.084195988,sil,5.0,0.19692469,0.05684424,0.00203015,5.631412739830508,7.93611823696557,33.406644602214,48.6556094150699,Rangeland,-121.21,45.47,POINT (-121.21 45.47)
C0116R03,C0116R031-5,C0116R031,70,80,1.434198132,0.004747816,None,0.0,0.25936816,0.06841601,0.00204227,5.631412739830508,7.93611823696557,33.406644602214,48.6556094150699,Rangeland,-121.21,45.47,POINT (-121.21 45.47)
C0213C99,C0213C991-1,C0213C991,0,5,1.04538839,5.149251367,fsl,0.0,1.09071279,0.04680297,0.01220947,6.428710743413516,5.70109243745254,39.1236741459001,79.9024054899526,Cropland,-121.17,38.17,POINT (-121.17 38.17)
C0213C99,C0213C991-2,C0213C991,5,13,1.382152963,5.303557757,fsl,0.0,1.08628998,0.02949664,0.008137,6.428710743413516,5.70109243745254,39.1236741459001,79.9024054899526,Cropland,-121.17,38.17,POINT (-121.17 38.17)
C0213C99,C0213C991-3,C0213C991,13,36,1.382492731,5.157642561,fsl,0.0,1.07073602,0.00407511,0.00611267,1.330933,5.70109243745254,39.1236741459001,79.9024054899526,Cropland,-121.17,38.17,POINT (-121.17 38.17)
C0213C99,C0213C991-4,C0213C991,36,53,1.395962129,4.832747429,fsl,0.0,1.02233038,0.03153457,0.00712071,2.072528,5.70109243745254,39.1236741459001,79.9024054899526,Cropland,-121.17,38.17,POINT (-121.17 38.17)
C0213C99,C0213C991-5,C0213C991,53,122,1.401782033,2.718212978,fsl,0.0,0.31605727,0.01918559,0.00403907,0.672974,5.70109243745254,39.1236741459001,79.9024054899526,Cropland,-121.17,38.17,POINT (-121.17 38.17)
C0213C99,C0213C991-6,C0213C991,122,152,1.327269248,1.51333991,None,0.0,1.906838267918858,0.14692293990984223,0.023449407332832455,6.428710743413516,5.70109243745254,39.1236741459001,79.9024054899526,Cropland,-121.17,38.17,POINT (-121.17 38.17)
F0305R01,F0305R011-1,F0305R011,0,5,1.077113345,2.403751832,l,45.0,1.86806045,0.17010484,0.0,5.631412739830508,6.90304303724092,41.0972814712238,65.7171331436914,Rangeland,-121.17,41.51,POINT (-121.17 41.51)
F0305R01,F0305R011-2,F0305R011,5,48,1.3364774,1.776787729,l,20.0,1.27830983,0.10953989,0.0,5.631412739830508,6.90304303724092,41.0972814712238,65.7171331436914,Rangeland,-121.17,41.51,POINT (-121.17 41.51)
F0305R01,F0305R011-3,F0305R011,48,100,1.337253961,0.004209838,None,0.0,2.0646569931576253,0.15032034895087,0.04418750702149437,5.631412739830508,6.90304303724092,41.0972814712238,65.7171331436914,Rangeland,-121.17,41.51,POINT (-121.17 41.51)
C0219P06,C0219P061-1,C0219P061,0,5,1.037973748,4.443302447,fsl,5.0,2.29881248,0.17215776,0.01316501,6.710028539781591,11.3340082776202,42.7524494270922,58.7033902553205,Pastureland,-121.16,39.13,POINT (-121.16 39.13)
C0219P06,C0219P061-2,C0219P061,5,20,1.383794519,3.951387045,fsl,10.0,1.40573175,0.12135814,0.00707922,6.710028539781591,11.3340082776202,42.7524494270922,58.7033902553205,Pastureland,-121.16,39.13,POINT (-121.16 39.13)
C0219P06,C0219P061-3,C0219P061,20,50,1.49101172,2.082641013,fsl,10.0,0.38435115,0.06068702,0.0,6.710028539781591,11.3340082776202,42.7524494270922,58.7033902553205,Pastureland,-121.16,39.13,POINT (-121.16 39.13)
C0219P06,C0219P061-4,C0219P061,50,64,1.574185777,1.923303422,scl,10.0,0.18356145,0.04079143,0.0,6.710028539781591,11.3340082776202,42.7524494270922,58.7033902553205,Pastureland,-121.16,39.13,POINT (-121.16 39.13)
C0219P06,C0219P061-5,C0219P061,64,72,1.538074984,1.887731944,scl,2.0,0.09134286,0.0,0.0,6.710028539781591,11.3340082776202,42.7524494270922,58.7033902553205,Pastureland,-121.16,39.13,POINT (-121.16 39.13)
C0219P06,C0219P061-6,C0219P061,72,100,1.557834821,1.700331943,scl,2.0,0.04103306,0.0307748,0.0,6.710028539781591,11.3340082776202,42.7524494270922,58.7033902553205,Pastureland,-121.16,39.13,POINT (-121.16 39.13)
C0109P02,C0109P021-1,C0109P021,0,5,1.107278695,0.979687653,ls,0.0,0.56606102,0.07075763,0.00505412,0.02986,3.11409853248022,15.8920285137834,28.214747174667,Pastureland,-121.16,44.04,POINT (-121.16 44.04)
C0109P02,C0109P021-2,C0109P021,5,20,1.150726079,1.086165921,ls,0.0,0.46570927,0.08099292,0.00404965,0.046632,3.11409853248022,15.8920285137834,28.214747174667,Pastureland,-121.16,44.04,POINT (-121.16 44.04)
